Step,Energy 1,Energy 2,Energy 3,Energy 5,Energy 10
349,8878.78418,8885.594727,8860.628906,8870.987305,8880.429688
350,8878.78418,8885.594727,8860.628906,8870.987305,8880.429688
351,8878.78418,8885.594727,8860.628906,8870.987305,8878.124023
352,8878.78418,8885.594727,8860.628906,8870.987305,8878.124023
353,8878.78418,8885.594727,8860.628906,8870.987305,8878.124023
354,8878.78418,8885.594727,8860.628906,8870.987305,8878.124023
355,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
356,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
357,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
358,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
359,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
360,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
361,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
362,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
363,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
364,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
365,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
366,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
367,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
368,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
369,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
370,8878.717773,8885.594727,8860.628906,8870.987305,8878.124023
371,8878.217773,8885.594727,8860.628906,8870.987305,8878.124023
372,8878.217773,8885.594727,8860.628906,8870.987305,8878.124023
373,8878.217773,8885.594727,8860.628906,8870.987305,8878.124023
374,8877.667969,8885.594727,8860.628906,8870.987305,8878.124023
375,8877.667969,8885.594727,8860.628906,8870.987305,8878.124023
376,8877.667969,8885.594727,8860.628906,8870.987305,8878.124023
377,8877.667969,8885.594727,8860.628906,8870.987305,8878.124023
378,8877.163086,8885.594727,8860.628906,8870.987305,8878.124023
379,8877.135742,8885.594727,8860.628906,8870.987305,8878.124023
380,8877.135742,8885.594727,8860.628906,8870.987305,8878.124023
381,8877.053711,8885.594727,8860.628906,8870.987305,8878.124023
382,8877.053711,8885.594727,8860.628906,8870.987305,8878.124023
383,8876.509766,8885.594727,8860.628906,8870.987305,8878.124023
384,8876.279297,8885.594727,8860.628906,8870.987305,8878.124023
385,8876.279297,8885.594727,8860.628906,8870.987305,8878.124023
386,8876.279297,8885.594727,8860.628906,8870.987305,8878.124023
387,8876.279297,8885.594727,8860.628906,8870.987305,8878.124023
388,8876.279297,8885.594727,8860.628906,8870.987305,8878.124023
389,8875.900391,8885.594727,8860.56543,8870.987305,8878.124023
390,8875.40918,8885.594727,8860.56543,8870.987305,8878.124023
391,8875.263672,8885.594727,8858.828125,8870.987305,8878.124023
392,8874.583008,8885.594727,8858.828125,8870.987305,8878.124023
393,8874.583008,8885.594727,8858.828125,8870.987305,8878.124023
394,8874.179688,8885.594727,8858.828125,8870.987305,8878.124023
395,8874.179688,8885.594727,8858.828125,8870.987305,8878.124023
396,8874.179688,8885.594727,8857.567383,8870.987305,8878.124023
397,8874.179688,8885.594727,8857.320313,8870.987305,8878.124023
398,8874.179688,8885.594727,8857.320313,8870.987305,8878.124023
399,8874.179688,8885.594727,8857.320313,8870.987305,8878.124023
400,8874.179688,8885.594727,8856.758789,8870.987305,8878.124023
401,8874.179688,8885.594727,8856.758789,8870.987305,8878.124023
402,8874.179688,8885.594727,8856.758789,8870.987305,8878.124023
403,8874.179688,8885.594727,8856.758789,8870.987305,8878.124023
404,8874.179688,8885.594727,8856.758789,8870.987305,8878.124023
405,8874.179688,8885.594727,8856.758789,8870.987305,8878.124023
406,8872.930664,8885.594727,8856.758789,8870.987305,8878.124023
407,8872.930664,8885.594727,8856.264648,8870.987305,8878.124023
408,8872.930664,8885.594727,8856.264648,8870.987305,8878.124023
409,8872.930664,8885.594727,8856.264648,8870.987305,8878.124023
410,8872.371094,8885.594727,8856.264648,8870.987305,8878.124023
411,8872.371094,8885.594727,8856.264648,8870.987305,8878.124023
412,8872.371094,8885.594727,8855.043945,8870.987305,8878.124023
413,8872.371094,8885.594727,8855.007813,8870.987305,8878.124023
414,8870.756836,8885.594727,8854.595703,8870.987305,8878.124023
415,8870.756836,8885.594727,8854.595703,8870.987305,8878.124023
416,8870.756836,8885.594727,8854.595703,8870.987305,8878.124023
417,8870.756836,8885.594727,8854.595703,8870.987305,8878.124023
418,8870.756836,8885.594727,8854.595703,8870.987305,8878.124023
419,8870.756836,8885.594727,8854.595703,8870.987305,8878.124023
420,8870.756836,8885.594727,8854.595703,8870.987305,8878.124023
421,8870.756836,8885.594727,8854.417969,8870.987305,8875.982422
422,8870.756836,8885.594727,8854.237305,8870.987305,8875.982422
423,8870.756836,8885.594727,8854.237305,8870.987305,8875.982422
424,8870.756836,8885.594727,8852.861328,8870.987305,8875.982422
425,8870.756836,8885.594727,8852.861328,8870.987305,8875.982422
426,8870.756836,8885.594727,8852.861328,8870.987305,8875.982422
427,8870.756836,8885.594727,8852.861328,8870.987305,8875.982422
428,8870.756836,8885.594727,8852.861328,8870.987305,8875.982422
429,8870.756836,8885.594727,8852.861328,8870.987305,8875.982422
430,8870.756836,8885.594727,8852.861328,8870.987305,8875.982422
